level_0,index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
25378,34750,25,admin.,single,high.school,no,yes,no,cellular,may,thu,173,6,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25379,34751,29,technician,single,high.school,no,no,no,cellular,may,thu,62,4,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25380,34753,27,blue-collar,married,high.school,no,no,no,cellular,may,thu,136,5,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25381,34754,44,technician,married,professional.course,no,yes,yes,cellular,may,thu,292,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25382,34755,32,blue-collar,married,basic.4y,no,no,yes,cellular,may,thu,80,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25383,34756,33,technician,married,high.school,no,yes,no,cellular,may,thu,90,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25384,34757,34,blue-collar,married,high.school,no,no,no,cellular,may,thu,144,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25385,34758,24,management,married,university.degree,no,no,no,telephone,may,thu,28,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25386,34759,33,blue-collar,married,basic.9y,no,no,yes,cellular,may,thu,178,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25387,34761,28,admin.,married,high.school,no,no,yes,cellular,may,thu,386,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25388,34763,43,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,493,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25389,34764,33,blue-collar,single,high.school,no,yes,yes,telephone,may,thu,33,7,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25390,34766,27,admin.,single,basic.9y,no,yes,yes,cellular,may,thu,167,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25391,34767,36,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,125,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25392,34768,29,services,married,high.school,no,no,no,cellular,may,thu,185,10,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25393,34769,28,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,341,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25394,34770,35,services,married,high.school,no,yes,no,cellular,may,thu,223,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25395,34771,25,entrepreneur,single,university.degree,no,yes,no,cellular,may,thu,415,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25396,34772,20,blue-collar,single,high.school,no,yes,no,cellular,may,thu,908,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25397,34773,24,services,married,high.school,no,no,no,cellular,may,thu,166,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25398,34776,23,admin.,single,high.school,no,no,no,cellular,may,thu,67,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25399,34777,33,technician,single,basic.9y,no,no,no,telephone,may,thu,167,6,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25400,34779,24,services,married,high.school,no,no,no,cellular,may,thu,10,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25401,34781,32,admin.,married,university.degree,no,yes,no,telephone,may,thu,151,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25402,34782,34,admin.,single,university.degree,no,yes,yes,cellular,may,thu,384,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25403,34783,30,services,married,high.school,no,no,no,cellular,may,thu,192,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25404,34784,32,admin.,single,high.school,no,yes,no,cellular,may,thu,212,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25405,34786,40,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,308,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25406,34787,29,admin.,single,high.school,no,yes,no,cellular,may,thu,54,11,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25407,34788,34,services,single,high.school,no,no,yes,telephone,may,thu,30,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25408,34789,30,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,340,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25409,34790,35,services,single,high.school,no,no,yes,telephone,may,thu,225,7,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25410,34791,58,entrepreneur,divorced,professional.course,no,yes,no,telephone,may,thu,346,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25411,34793,34,technician,single,professional.course,no,yes,no,cellular,may,thu,290,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25412,34794,35,admin.,married,university.degree,no,yes,yes,cellular,may,thu,8,9,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25413,34796,22,student,single,high.school,no,yes,yes,telephone,may,thu,382,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25414,34797,57,retired,married,basic.6y,no,no,no,cellular,may,thu,100,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25415,34799,28,student,single,university.degree,no,no,yes,cellular,may,thu,647,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1
25416,34800,25,management,married,university.degree,no,no,no,cellular,may,thu,506,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
25417,34802,30,blue-collar,married,professional.course,no,yes,no,cellular,may,fri,168,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25418,34803,30,management,single,basic.9y,no,yes,no,cellular,may,fri,253,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25419,34804,30,admin.,single,high.school,no,yes,no,cellular,may,fri,195,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25420,34806,31,admin.,single,university.degree,no,yes,no,cellular,may,fri,165,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25421,34809,55,blue-collar,married,professional.course,no,no,yes,cellular,may,fri,100,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25422,34810,35,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,676,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1
25423,34811,26,blue-collar,single,high.school,no,no,no,cellular,may,fri,49,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25424,34812,32,technician,single,professional.course,no,no,no,cellular,may,fri,153,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1
25425,34813,21,services,single,high.school,no,no,no,cellular,may,fri,103,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25426,34814,34,blue-collar,married,professional.course,no,yes,yes,cellular,may,fri,19,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25427,34815,34,technician,divorced,professional.course,no,yes,yes,cellular,may,fri,296,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25428,34816,24,services,single,high.school,no,no,no,cellular,may,fri,145,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25429,34817,34,admin.,single,university.degree,no,yes,no,cellular,may,fri,69,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25430,34818,37,admin.,single,high.school,no,yes,no,telephone,may,fri,26,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25431,34821,28,services,single,high.school,no,yes,yes,cellular,may,fri,9,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25432,34822,32,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,460,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25433,34823,44,admin.,married,high.school,no,yes,yes,cellular,may,fri,111,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25434,34824,28,admin.,single,university.degree,no,no,no,cellular,may,fri,165,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25435,34825,36,admin.,single,high.school,no,yes,yes,cellular,may,fri,10,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25436,34826,29,admin.,single,high.school,no,no,no,cellular,may,fri,113,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25437,34827,29,technician,single,university.degree,no,no,no,telephone,may,fri,12,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25438,34828,42,entrepreneur,married,high.school,no,yes,no,cellular,may,fri,9,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25439,34829,31,technician,single,university.degree,no,yes,no,telephone,may,fri,14,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25440,34831,32,management,single,professional.course,no,no,no,cellular,may,fri,194,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25441,34832,29,blue-collar,divorced,basic.4y,no,no,no,cellular,may,fri,667,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1
25442,34833,27,admin.,married,university.degree,no,yes,no,cellular,may,fri,670,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,1
25443,34834,29,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,14,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25444,34835,28,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,115,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25445,34836,28,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,14,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25446,34837,31,admin.,single,high.school,no,yes,no,telephone,may,fri,289,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25447,34838,35,technician,married,professional.course,no,yes,no,cellular,may,fri,14,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25448,34839,34,self-employed,single,professional.course,no,yes,no,telephone,may,fri,10,7,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25449,34840,28,blue-collar,single,basic.6y,no,yes,no,cellular,may,fri,354,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25450,34841,23,admin.,single,high.school,no,yes,no,cellular,may,fri,236,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25451,34842,26,technician,single,basic.9y,no,no,no,cellular,may,fri,62,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25452,34844,34,admin.,married,university.degree,no,yes,no,cellular,may,fri,103,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25453,34845,41,management,married,university.degree,no,no,no,cellular,may,fri,172,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25454,34847,40,admin.,divorced,high.school,no,yes,no,cellular,may,fri,164,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25455,34848,54,retired,divorced,university.degree,no,yes,no,cellular,may,fri,778,5,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25456,34849,45,entrepreneur,married,basic.9y,no,yes,no,telephone,may,fri,39,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25457,34850,32,admin.,single,high.school,no,no,no,cellular,may,fri,1181,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25458,34851,39,entrepreneur,single,university.degree,no,no,no,cellular,may,fri,124,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25459,34853,51,technician,married,basic.9y,no,yes,no,cellular,may,fri,45,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25460,34854,29,admin.,married,basic.6y,no,yes,no,cellular,may,fri,16,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25461,34855,32,technician,single,professional.course,no,yes,no,cellular,may,fri,347,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25462,34856,39,entrepreneur,single,university.degree,no,yes,yes,cellular,may,fri,233,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25463,34858,53,services,married,university.degree,no,no,no,cellular,may,fri,136,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25464,34859,34,admin.,single,high.school,no,yes,no,cellular,may,fri,655,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1
25465,34861,39,entrepreneur,single,university.degree,no,yes,no,cellular,may,fri,452,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25466,34862,31,admin.,single,university.degree,no,no,no,cellular,may,fri,56,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25467,34863,31,admin.,single,university.degree,no,yes,no,cellular,may,fri,33,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25468,34864,28,admin.,married,high.school,no,no,no,cellular,may,fri,35,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25469,34865,33,services,married,high.school,no,yes,no,cellular,may,fri,227,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25470,34866,30,admin.,single,university.degree,no,no,no,cellular,may,fri,197,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25471,34868,30,admin.,single,university.degree,no,yes,yes,cellular,may,fri,191,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25472,34869,54,management,married,university.degree,no,yes,yes,cellular,may,fri,85,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25473,34870,39,technician,single,high.school,no,yes,no,cellular,may,fri,642,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25474,34871,54,management,married,university.degree,no,yes,no,cellular,may,fri,173,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25475,34873,42,services,married,high.school,no,no,no,cellular,may,fri,551,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,1
25476,34874,29,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,607,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25477,34875,35,blue-collar,divorced,basic.9y,no,no,no,cellular,may,fri,409,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,1
25478,34876,30,management,married,university.degree,no,no,no,cellular,may,fri,67,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25479,34878,22,technician,single,university.degree,no,no,no,cellular,may,fri,382,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1
25480,34880,36,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,239,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25481,34881,24,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,54,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25482,34882,29,blue-collar,divorced,high.school,no,yes,no,cellular,may,fri,144,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25483,34883,32,services,single,high.school,no,no,no,cellular,may,fri,123,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25484,34884,42,admin.,married,high.school,no,yes,no,cellular,may,fri,270,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25485,34885,45,admin.,married,university.degree,no,yes,no,cellular,may,fri,160,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25486,34886,30,admin.,single,university.degree,no,no,no,cellular,may,fri,208,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25487,34887,43,entrepreneur,married,professional.course,no,yes,no,cellular,may,fri,311,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,1
25488,34888,45,admin.,married,university.degree,no,yes,yes,cellular,may,fri,300,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25489,34889,45,admin.,married,university.degree,no,yes,no,cellular,may,fri,259,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25490,34890,29,blue-collar,divorced,high.school,no,no,no,cellular,may,fri,760,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1
25491,34891,39,technician,divorced,high.school,no,yes,no,cellular,may,fri,21,8,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25492,34892,39,technician,divorced,professional.course,no,yes,no,cellular,may,fri,128,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25493,34893,27,blue-collar,single,basic.6y,no,no,yes,telephone,may,fri,146,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25494,34894,27,admin.,married,high.school,no,no,no,cellular,may,fri,71,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25495,34895,30,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,169,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25496,34897,44,blue-collar,married,high.school,no,yes,no,cellular,may,fri,198,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25497,34898,41,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,302,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25498,34901,34,services,married,high.school,no,yes,no,cellular,may,fri,49,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25499,34904,28,blue-collar,single,basic.6y,no,yes,yes,cellular,may,fri,20,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25500,34905,29,blue-collar,divorced,high.school,no,yes,no,cellular,may,fri,1452,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25501,34907,55,services,married,high.school,no,no,no,cellular,may,fri,95,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25502,34908,30,retired,single,basic.9y,no,no,no,cellular,may,fri,16,8,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25503,34910,34,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,241,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25504,34912,24,blue-collar,single,basic.9y,no,no,no,telephone,may,fri,7,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25505,34913,41,blue-collar,married,basic.6y,no,yes,no,cellular,may,fri,432,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25506,34914,51,technician,married,professional.course,no,yes,no,cellular,may,fri,153,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25507,34915,50,blue-collar,married,basic.4y,no,no,no,cellular,may,fri,67,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25508,34916,43,blue-collar,married,high.school,no,yes,no,cellular,may,fri,48,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25509,34917,25,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,72,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25510,34918,52,self-employed,divorced,university.degree,no,yes,no,cellular,may,fri,158,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25511,34919,33,admin.,married,high.school,no,yes,no,cellular,may,fri,148,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25512,34920,34,admin.,married,university.degree,no,no,no,cellular,may,fri,377,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25513,34921,53,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,fri,367,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25514,34922,41,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,195,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25515,34927,34,technician,divorced,professional.course,no,no,no,cellular,may,fri,64,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25516,34928,34,admin.,married,university.degree,no,yes,no,cellular,may,fri,612,1,999,2,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25517,34930,34,technician,divorced,professional.course,no,yes,no,cellular,may,fri,7,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25518,34931,25,technician,single,basic.9y,no,yes,no,cellular,may,fri,14,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25519,34933,39,technician,divorced,university.degree,no,no,no,cellular,may,fri,55,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25520,34934,59,admin.,divorced,university.degree,no,no,no,cellular,may,fri,58,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25521,34935,33,admin.,married,university.degree,no,yes,no,cellular,may,fri,180,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25522,34936,35,blue-collar,married,basic.4y,no,no,no,cellular,may,fri,13,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25523,34937,43,services,married,basic.6y,no,yes,no,cellular,may,fri,68,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25524,34938,25,blue-collar,single,basic.4y,no,yes,no,cellular,may,fri,64,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25525,34940,34,technician,divorced,professional.course,no,yes,no,cellular,may,fri,1190,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1
25526,34943,40,entrepreneur,married,high.school,no,no,no,cellular,may,fri,132,5,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25527,34944,39,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,391,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25528,34945,30,technician,single,professional.course,no,yes,no,cellular,may,fri,26,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25529,34946,46,services,divorced,basic.4y,no,no,no,cellular,may,fri,493,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25530,34948,59,admin.,divorced,university.degree,no,yes,no,cellular,may,fri,899,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1
25531,34949,36,technician,married,professional.course,no,yes,no,cellular,may,fri,157,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25532,34951,27,technician,single,professional.course,no,yes,no,cellular,may,fri,282,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25533,34952,39,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,8,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25534,34953,53,services,married,basic.6y,no,no,no,cellular,may,fri,101,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25535,34954,53,services,married,basic.6y,no,yes,no,cellular,may,fri,133,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25536,34955,46,admin.,married,high.school,no,yes,no,cellular,may,fri,39,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25537,34957,33,blue-collar,single,basic.4y,no,yes,no,telephone,may,fri,23,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
25538,34958,27,blue-collar,married,basic.9y,no,no,yes,cellular,may,fri,12,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
25539,34959,44,management,married,university.degree,no,yes,no,cellular,may,fri,217,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
